ticker,event_date,setup_type,pct_of_52wk_high,entry_date,entry_price,horizon,exit_date,exit_price,raw_return,net_return,sl_hit_pct10,sl_return_pct10,sl_hit_atr2,sl_return_atr2,spy_return,edge_vs_spy
XLC,2022-08-03,s04_sector_rebound,0.6747,2022-08-04,54.99975477391288,60,2022-10-28,47.079071044921875,-0.14401307354097326,-0.14701307354097326,True,-0.10299999999999998,True,-0.051510774452436126,-0.05732074562148226,-0.089692327919491
XLC,2022-08-03,s04_sector_rebound,0.6747,2022-08-04,54.99975477391288,90,2022-12-12,47.84723663330078,-0.1300463642067844,-0.1330463642067844,True,-0.10299999999999998,True,-0.051510774452436126,-0.03325820721238437,-0.09978815699440002
XLC,2022-08-25,s04_sector_rebound,0.668,2022-08-26,54.44399349092915,30,2022-10-10,46.666175842285156,-0.1428590584549947,-0.1458590584549947,True,-0.10299999999999998,True,-0.047897374173450524,-0.13803631850831,-0.007822739946684698
XLC,2022-08-25,s04_sector_rebound,0.668,2022-08-26,54.44399349092915,60,2022-11-21,47.165489196777344,-0.13368792087899417,-0.13668792087899417,True,-0.10299999999999998,True,-0.047897374173450524,-0.05526872265052585,-0.08141919822846833
XLC,2022-08-25,s04_sector_rebound,0.668,2022-08-26,54.44399349092915,90,2023-01-05,47.734012603759766,-0.12324556772800521,-0.12624556772800521,True,-0.10299999999999998,True,-0.047897374173450524,-0.08751374135080348,-0.03873182637720174
XLC,2022-11-11,s04_sector_rebound,0.6197,2022-11-14,47.68400927797583,30,2022-12-28,44.93292236328125,-0.05769411918903489,-0.06069411918903489,False,-0.06069411918903489,True,-0.058047068080437025,-0.04606064983833291,-0.014633469350701978
XLC,2022-11-11,s04_sector_rebound,0.6197,2022-11-14,47.68400927797583,60,2023-02-10,52.90302658081055,0.10945005216340431,0.10645005216340431,False,0.10645005216340431,True,-0.058047068080437025,0.03341307103935076,0.07303698112405355
XLC,2022-11-11,s04_sector_rebound,0.6197,2022-11-14,47.68400927797583,90,2023-03-27,54.37001419067383,0.14021482282921438,0.13721482282921438,False,0.13721482282921438,True,-0.058047068080437025,0.007993789358674341,0.12922103347054004
XLC,2023-01-04,s04_sector_rebound,0.6405,2023-01-05,47.57999721214945,30,2023-02-17,53.27843475341797,0.11976540300875493,0.11676540300875493,False,0.11676540300875493,False,0.11676540300875493,0.06690780098147742,0.049857602027277514
XLC,2023-01-04,s04_sector_rebound,0.6405,2023-01-05,47.57999721214945,60,2023-04-03,56.18459701538086,0.1808448992728029,0.1778448992728029,False,0.1778448992728029,False,0.1778448992728029,0.08068322465530309,0.0971616746174998
XLC,2023-01-04,s04_sector_rebound,0.6405,2023-01-05,47.57999721214945,90,2023-05-16,57.83509826660156,0.21553387253737566,0.21253387253737566,False,0.21253387253737566,False,0.21253387253737566,0.07884261079750376,0.1336912617398719
XLC,2023-03-14,s04_sector_rebound,0.7601,2023-03-15,51.28589511100537,30,2023-04-27,57.32353973388672,0.11772524608985013,0.11472524608985013,False,0.11472524608985013,False,0.11472524608985013,0.07280296182449386,0.04192228426535627
XLC,2023-03-14,s04_sector_rebound,0.7601,2023-03-15,51.28589511100537,60,2023-06-09,61.0106201171875,0.18961792487258977,0.18661792487258977,False,0.18661792487258977,False,0.18661792487258977,0.1182998827720847,0.06831804210050507
XLC,2023-03-14,s04_sector_rebound,0.7601,2023-03-15,51.28589511100537,90,2023-07-25,63.70065689086914,0.24206971045338554,0.23906971045338554,False,0.23906971045338554,False,0.23906971045338554,0.1891378147103342,0.04993189574305135
XLY,2022-07-19,s04_sector_rebound,0.7119,2022-07-20,72.46816857327161,30,2022-08-31,75.13015747070312,0.03673321611184388,0.03373321611184388,False,0.03373321611184388,False,0.03373321611184388,0.006904858219683119,0.02682835789216076
XLY,2022-07-19,s04_sector_rebound,0.7119,2022-07-20,72.46816857327161,60,2022-10-13,68.03031921386719,-0.061238602365359496,-0.0642386023653595,True,-0.10299999999999998,True,-0.06206349619727258,-0.06369081606814175,-0.000547786297217745
XLY,2022-07-19,s04_sector_rebound,0.7119,2022-07-20,72.46816857327161,90,2022-11-25,69.05184173583984,-0.04714244756961905,-0.05014244756961905,True,-0.10299999999999998,True,-0.06206349619727258,0.02933396695294399,-0.07947641452256304
XLY,2022-09-07,s04_sector_rebound,0.7605,2022-09-08,76.4732410886259,30,2022-10-20,66.98942565917969,-0.1240148226286798,-0.1270148226286798,True,-0.10299999999999998,True,-0.052528431036024226,-0.07202773187684386,-0.05498709075183594
XLY,2022-09-07,s04_sector_rebound,0.7605,2022-09-08,76.4732410886259,60,2022-12-02,70.66400909423828,-0.07596424463892171,-0.07896424463892171,True,-0.10299999999999998,True,-0.052528431036024226,0.03336288654768471,-0.11232713118660642
XLY,2022-09-07,s04_sector_rebound,0.7605,2022-09-08,76.4732410886259,90,2023-01-18,66.98369598388672,-0.12408974655254401,-0.12708974655254401,True,-0.10299999999999998,True,-0.052528431036024226,-0.0012311962493661843,-0.12585855030317783
XLY,2022-11-30,s04_sector_rebound,0.6992,2022-12-01,71.02710192544019,30,2023-01-17,67.86725616455078,-0.04448788807695436,-0.047487888076954365,True,-0.10299999999999998,True,-0.050016938597897576,-0.022441544090582966,-0.0250463439863714
XLY,2022-11-30,s04_sector_rebound,0.6992,2022-12-01,71.02710192544019,60,2023-03-01,69.765380859375,-0.017763938438452254,-0.020763938438452253,True,-0.10299999999999998,True,-0.050016938597897576,-0.029888324843859282,0.009124386405407029
XLY,2022-11-30,s04_sector_rebound,0.6992,2022-12-01,71.02710192544019,90,2023-04-13,71.4391098022461,0.00580071360983303,0.0028007136098330302,True,-0.10299999999999998,True,-0.050016938597897576,0.020020871980755972,-0.01722015837092294
XLY,2023-01-11,s04_sector_rebound,0.6917,2023-01-12,67.49343340684814,30,2023-02-27,70.70231628417969,0.0475436307705448,0.044543630770544795,False,0.044543630770544795,False,0.044543630770544795,0.002672366409689042,0.04187126436085575
XLY,2023-01-11,s04_sector_rebound,0.6917,2023-01-12,67.49343340684814,60,2023-04-11,70.9959716796875,0.051894504339795144,0.04889450433979514,False,0.04889450433979514,False,0.04889450433979514,0.036840933875239346,0.012053570464555796
XLY,2023-01-11,s04_sector_rebound,0.6917,2023-01-12,67.49343340684814,90,2023-05-23,72.89505767822266,0.08003184900690563,0.07703184900690563,False,0.07703184900690563,False,0.07703184900690563,0.047899739513794115,0.029132109493111513
XLY,2023-03-21,s04_sector_rebound,0.7671,2023-03-22,70.84990187329292,30,2023-05-04,70.25096130371094,-0.008453654186467596,-0.011453654186467595,False,-0.011453654186467595,False,-0.011453654186467595,0.016051008113913134,-0.02750466230038073
XLY,2023-03-21,s04_sector_rebound,0.7671,2023-03-22,70.84990187329292,60,2023-06-16,81.0172119140625,0.14350492762788392,0.1405049276278839,False,0.1405049276278839,False,0.1405049276278839,0.10624331168706003,0.034261615940823886
XLY,2023-03-21,s04_sector_rebound,0.7671,2023-03-22,70.84990187329292,90,2023-08-01,83.81008911132812,0.1829245615782651,0.17992456157826509,False,0.17992456157826509,False,0.17992456157826509,0.14908761024556894,0.03083695133269615
XLY,2023-04-11,s04_sector_rebound,0.7999,2023-04-12,71.58517804784043,30,2023-05-24,72.62722778320312,0.014556780660184954,0.011556780660184954,False,0.011556780660184954,False,0.011556780660184954,-0.0018937821653143283,0.013450562825499283
XLY,2023-04-11,s04_sector_rebound,0.7999,2023-04-12,71.58517804784043,60,2023-07-10,82.89279174804688,0.15796026507958905,0.15496026507958904,False,0.15496026507958904,False,0.15496026507958904,0.07143798109213151,0.08352228398745754
XLY,2023-04-11,s04_sector_rebound,0.7999,2023-04-12,71.58517804784043,90,2023-08-21,80.27753448486328,0.12142676283089981,0.11842676283089981,False,0.11842676283089981,False,0.11842676283089981,0.07065814830996042,0.04776861452093939
