ticker,event_date,n_insiders,drawdown_pct,setup_type,entry_date,entry_price,horizon,exit_date,exit_price,raw_return,net_return,sl_hit_pct10,sl_return_pct10,sl_hit_atr2,sl_return_atr2,spy_return,edge_vs_spy,error
ABCL,2021-12-03,3,-0.343,s07_insider_buying,2021-12-06,13.920000076293945,60,2022-03-03,9.039999961853027,-0.3505747189435481,-0.3535747189435481,True,-0.10299999999999998,True,-0.14330041865440557,-0.04141189947107027,-0.3121628194724778,
ABCL,2021-12-03,3,-0.343,s07_insider_buying,2021-12-06,13.920000076293945,90,2022-04-14,8.989999771118164,-0.3541666866490666,-0.3571666866490666,True,-0.10299999999999998,True,-0.14330041865440557,-0.033843565007418586,-0.323323121641648,
ABEO,2024-05-16,3,-0.47,s07_insider_buying,2024-05-17,4.53000020980835,30,2024-07-02,4.119999885559082,-0.090507793655624,-0.093507793655624,True,-0.10300000000000009,False,-0.093507793655624,0.0415485086079983,-0.1350563022636223,
ABEO,2024-05-16,3,-0.47,s07_insider_buying,2024-05-17,4.53000020980835,60,2024-08-14,4.949999809265137,0.0927151390738139,0.0897151390738139,True,-0.10300000000000009,False,0.0897151390738139,0.03156941960504134,0.05814571946877256,
ABEO,2024-05-16,3,-0.47,s07_insider_buying,2024-05-17,4.53000020980835,90,2024-09-26,5.929999828338623,0.3090506741035015,0.3060506741035015,True,-0.10300000000000009,False,0.3060506741035015,0.08906309195944173,0.21698758214405978,
ACVA,2025-11-14,3,-0.4864,s07_insider_buying,2025-11-17,6.269999980926514,30,2025-12-31,8.020000457763672,0.27910693495385974,0.27610693495385974,False,0.27610693495385974,False,0.27610693495385974,0.021255755187791436,0.2548511797660683,
ACVA,2025-11-14,3,-0.4864,s07_insider_buying,2025-11-17,6.269999980926514,60,2026-02-13,6.610000133514404,0.054226499780251736,0.05122649978025173,False,0.05122649978025173,False,0.05122649978025173,0.021001119351302666,0.030225380428949067,
ACVA,2025-11-14,3,-0.4864,s07_insider_buying,2025-11-17,6.269999980926514,90,2026-03-30,4.230000019073486,-0.32535884658034364,-0.32835884658034364,True,-0.10299999999999987,True,-0.17701816273707482,-0.05096552920917097,-0.2773933173711727,
ADMA,2021-10-25,4,-0.2545,s07_insider_buying,2021-10-26,1.2599999904632568,30,2021-12-08,1.3799999952316284,0.0952380997433595,0.0922380997433595,False,0.0922380997433595,False,0.0922380997433595,0.026946820794927717,0.06529127894843179,
ADMA,2021-10-25,4,-0.2545,s07_insider_buying,2021-10-26,1.2599999904632568,60,2022-01-21,1.4500000476837158,0.15079369734804748,0.14779369734804748,False,0.14779369734804748,False,0.14779369734804748,-0.038672696347694546,0.18646639369574203,
ADMA,2021-10-25,4,-0.2545,s07_insider_buying,2021-10-26,1.2599999904632568,90,2022-03-07,1.6699999570846558,0.3253968013687498,0.3223968013687498,False,0.3223968013687498,False,0.3223968013687498,-0.07938841783784534,0.40178521920659516,
ADT,2023-05-04,5,-0.3977,s07_insider_buying,2023-05-05,4.96110326788677,30,2023-06-20,5.520764350891113,0.11280980313936029,0.10980980313936028,False,0.10980980313936028,False,0.10980980313936028,0.07310626082085014,0.03670354231851014,
ADT,2023-05-04,5,-0.3977,s07_insider_buying,2023-05-05,4.96110326788677,60,2023-08-02,5.777544975280762,0.16456857745308784,0.16156857745308784,False,0.16156857745308784,False,0.16156857745308784,0.10489369825771222,0.056674879195375616,
ADT,2023-05-04,5,-0.3977,s07_insider_buying,2023-05-05,4.96110326788677,90,2023-09-14,5.424886703491211,0.09348393100512786,0.09048393100512786,False,0.09048393100512786,False,0.09048393100512786,0.1054582750322326,-0.014974344027104736,
ADTN,2025-11-28,3,-0.2526,s07_insider_buying,2025-12-01,7.880000114440918,30,2026-01-14,8.760000228881836,0.11167513980465893,0.10867513980465893,False,0.10867513980465893,False,0.10867513980465893,0.02002027827420849,0.08865486153045044,
ADTN,2025-11-28,3,-0.2526,s07_insider_buying,2025-12-01,7.880000114440918,60,2026-02-27,10.199999809265137,0.29441620065113683,0.2914162006511368,False,0.2914162006511368,False,0.2914162006511368,0.013563482290441797,0.27785271836069503,
ADTN,2025-11-28,3,-0.2526,s07_insider_buying,2025-12-01,7.880000114440918,90,2026-04-13,14.970000267028809,0.8997461991903692,0.8967461991903692,False,0.8967461991903692,False,0.8967461991903692,0.016494515906773977,0.8802516832835953,
ADV,2023-05-18,3,-0.295,s07_insider_buying,2023-05-19,47.0,30,2023-07-05,58.25,0.2393617021276595,0.2363617021276595,True,-0.10299999999999987,False,0.2363617021276595,0.05856198820421521,0.1777997139234443,
ADV,2023-05-18,3,-0.295,s07_insider_buying,2023-05-19,47.0,60,2023-08-16,69.25,0.47340425531914887,0.47040425531914887,True,-0.10299999999999987,False,0.47040425531914887,0.05022501629001286,0.420179239029136,
ADV,2023-05-18,3,-0.295,s07_insider_buying,2023-05-19,47.0,90,2023-09-28,70.25,0.49468085106382986,0.49168085106382986,True,-0.10299999999999987,False,0.49168085106382986,0.02727197219776567,0.4644088788660642,
AEYE,2021-08-16,3,-0.4534,s07_insider_buying,2021-08-17,10.4399995803833,30,2021-09-29,10.680000305175781,0.022988576095677393,0.019988576095677394,False,0.019988576095677394,False,0.019988576095677394,-0.018904609863451327,0.03889318595912872,
AEYE,2021-08-16,3,-0.4534,s07_insider_buying,2021-08-17,10.4399995803833,60,2021-11-10,9.6899995803833,-0.07183908334721067,-0.07483908334721068,False,-0.07483908334721068,False,-0.07483908334721068,0.04696846021454326,-0.12180754356175394,
AEYE,2021-08-16,3,-0.4534,s07_insider_buying,2021-08-17,10.4399995803833,90,2021-12-23,7.0,-0.32950188875936737,-0.33250188875936737,True,-0.10299999999999987,True,-0.24513887470025109,0.06646470510066327,-0.39896659386003064,
AGL,2024-12-11,3,-0.5013,s07_insider_buying,2024-12-12,52.25,30,2025-01-29,85.75,0.6411483253588517,0.6381483253588517,True,-0.10299999999999998,False,0.6381483253588517,-0.004524465237894959,0.6426727905967466,
AGL,2024-12-11,3,-0.5013,s07_insider_buying,2024-12-12,52.25,60,2025-03-13,100.0,0.9138755980861244,0.9108755980861244,True,-0.10299999999999998,False,0.9108755980861244,-0.08787640289325416,0.9987520009793786,
AGL,2024-12-11,3,-0.5013,s07_insider_buying,2024-12-12,52.25,90,2025-04-25,97.5,0.8660287081339713,0.8630287081339713,True,-0.10299999999999998,False,0.8630287081339713,-0.08642653877234652,0.9494552469063178,
AIM,2023-01-03,3,-0.4576,s07_insider_buying,2023-01-04,37.82735061645508,30,2023-02-16,46.556739807128906,0.23076924628383844,0.22776924628383843,False,0.22776924628383843,False,0.22776924628383843,0.06550473451437733,0.1622645117694611,
AIM,2023-01-03,3,-0.4576,s07_insider_buying,2023-01-04,37.82735061645508,60,2023-03-31,41.70708084106445,0.1025641542794613,0.0995641542794613,False,0.0995641542794613,False,0.0995641542794613,0.0724790649008209,0.027085089378640403,
AIM,2023-01-03,3,-0.4576,s07_insider_buying,2023-01-04,37.82735061645508,90,2023-05-15,41.70708084106445,0.1025641542794613,0.0995641542794613,False,0.0995641542794613,False,0.0995641542794613,0.08196233178661894,0.017601822492842367,
AIMD,2021-12-20,3,-0.3316,s07_insider_buying,2021-12-21,161.25,30,2022-02-03,206.25,0.2790697674418605,0.2760697674418605,False,0.2760697674418605,False,0.2760697674418605,-0.02618763788882006,0.3022574053306806,
